InicioPeriodo,FimPeriodo,codigoSegmento,Segmento,codigoModalidade,Modalidade,Posicao,InstituicaoFinanceira,TaxaJurosAoMes,TaxaJurosAoAno,cnpj8
2024-09-11,2024-09-17,,PESSOA FÍSICA,,Cartão de crédito - parcelado - Pré-fixado,44,FIN. ITAU CBD CFI,11.57,272.12,06881898
2024-09-11,2024-09-17,,PESSOA FÍSICA,,Cartão de crédito - parcelado - Pré-fixado,45,ZEMA CFI S/A,11.69,277.01,05351887
2024-09-11,2024-09-17,,PESSOA FÍSICA,,Cartão de crédito - parcelado - Pré-fixado,46,CREDIARE CFI S.A.,11.79,280.93,05676026
2024-09-11,2024-09-17,,PESSOA FÍSICA,,Cartão de crédito - parcelado - Pré-fixado,47,HIPERCARD BM S.A.,12.37,305.2,03012230
2024-09-11,2024-09-17,,PESSOA FÍSICA,,Cartão de crédito - parcelado - Pré-fixado,48,BANCO INTER,12.41,306.89,00416968
2024-09-11,2024-09-17,,PESSOA FÍSICA,,Cartão de crédito - parcelado - Pré-fixado,49,BCO SENFF S.A.,12.55,313.18,11970623
2024-09-11,2024-09-17,,PESSOA FÍSICA,,Cartão de crédito - parcelado - Pré-fixado,50,PICPAY BANK - BANCO MÚLTIPLO S.A,12.79,324.08,09516419
2024-09-11,2024-09-17,,PESSOA FÍSICA,,Cartão de crédito - parcelado - Pré-fixado,51,CALCRED S.A.,12.82,325.26,37122487
2024-09-11,2024-09-17,,PESSOA FÍSICA,,Cartão de crédito - parcelado - Pré-fixado,52,BANCO ORIGINAL,13.01,333.87,92894922
2024-09-11,2024-09-17,,PESSOA FÍSICA,,Cartão de crédito - parcelado - Pré-fixado,53,BANCO DIGIO,13.5,357.26,27098060
2024-09-11,2024-09-17,,PESSOA FÍSICA,,Cartão de crédito - parcelado - Pré-fixado,54,BCO DO ESTADO DO RS S.A.,13.54,359.17,92702067
2024-09-11,2024-09-17,,PESSOA FÍSICA,,Cartão de crédito - parcelado - Pré-fixado,55,NEON FINANCEIRA - CFI S.A.,14.13,388.25,11285104
2024-09-11,2024-09-17,,PESSOA FÍSICA,,Cartão de crédito - parcelado - Pré-fixado,56,PEFISA S.A. - C.F.I.,14.93,431.24,43180355
2024-09-11,2024-09-17,,PESSOA FÍSICA,,Cartão de crédito - parcelado - Pré-fixado,57,MERCADO CRÉDITO SCFI S.A.,15.0,434.89,37679449
2024-09-11,2024-09-17,,PESSOA FÍSICA,,Cartão de crédito - parcelado - Pré-fixado,58,MIDWAY S.A. - SCFI,15.11,441.34,09464032
2024-09-11,2024-09-17,,PESSOA FÍSICA,,Cartão de crédito - parcelado - Pré-fixado,59,REALIZE CFI S.A.,15.95,490.33,27351731
2024-09-11,2024-09-17,,PESSOA FÍSICA,,Cartão de crédito - parcelado - Pré-fixado,60,M PAGAMENTOS S.A. CFI,17.95,625.35,07747410
2024-09-11,2024-09-17,,PESSOA FÍSICA,,Cartão de crédito - parcelado - Pré-fixado,61,BCO DO EST. DE SE S.A.,19.0,706.11,13009717
2024-09-11,2024-09-17,,PESSOA FÍSICA,,Cartão de crédito - rotativo total - Pré-fixado,1,BANCO MASTER,2.16,29.25,33923798
2024-09-11,2024-09-17,,PESSOA FÍSICA,,Cartão de crédito - rotativo total - Pré-fixado,2,BCO INDUSTRIAL DO BRASIL S.A.,3.58,52.54,31895683
2024-09-11,2024-09-17,,PESSOA FÍSICA,,Cartão de crédito - rotativo total - Pré-fixado,3,BANCO GENIAL,4.39,67.37,45246410
2024-09-11,2024-09-17,,PESSOA FÍSICA,,Cartão de crédito - rotativo total - Pré-fixado,4,BCO DAYCOVAL S.A,5.06,80.87,62232889
2024-09-11,2024-09-17,,PESSOA FÍSICA,,Cartão de crédito - rotativo total - Pré-fixado,5,BCO MERCANTIL DO BRASIL S.A.,5.69,94.18,17184037
2024-09-11,2024-09-17,,PESSOA FÍSICA,,Cartão de crédito - rotativo total - Pré-fixado,6,BANCO BARI S.A.,8.9,178.04,00556603
2024-09-11,2024-09-17,,PESSOA FÍSICA,,Cartão de crédito - rotativo total - Pré-fixado,7,BCO RENDIMENTO S.A.,9.17,186.71,68900810
2024-09-11,2024-09-17,,PESSOA FÍSICA,,Cartão de crédito - rotativo total - Pré-fixado,8,BANCO SICOOB S.A.,9.29,190.51,02038232
2024-09-11,2024-09-17,,PESSOA FÍSICA,,Cartão de crédito - rotativo total - Pré-fixado,9,BCO XP S.A.,10.08,216.66,33264668
2024-09-11,2024-09-17,,PESSOA FÍSICA,,Cartão de crédito - rotativo total - Pré-fixado,10,BCO AGIBANK S.A.,10.62,235.7,10664513
2024-09-11,2024-09-17,,PESSOA FÍSICA,,Cartão de crédito - rotativo total - Pré-fixado,11,BANCO BTG PACTUAL S.A.,10.76,240.76,30306294
2024-09-11,2024-09-17,,PESSOA FÍSICA,,Cartão de crédito - rotativo total - Pré-fixado,12,HS FINANCEIRA,11.06,252.01,07512441
2024-09-11,2024-09-17,,PESSOA FÍSICA,,Cartão de crédito - rotativo total - Pré-fixado,13,CAIXA ECONOMICA FEDERAL,11.07,252.66,00360305
2024-09-11,2024-09-17,,PESSOA FÍSICA,,Cartão de crédito - rotativo total - Pré-fixado,14,BCO SOFISA S.A.,11.71,277.46,60889128
2024-09-11,2024-09-17,,PESSOA FÍSICA,,Cartão de crédito - rotativo total - Pré-fixado,15,NOVO BCO CONTINENTAL S.A. - BM,12.09,293.42,74828799
2024-09-11,2024-09-17,,PESSOA FÍSICA,,Cartão de crédito - rotativo total - Pré-fixado,16,CARUANA SCFI,12.14,295.66,09313766
2024-09-11,2024-09-17,,PESSOA FÍSICA,,Cartão de crédito - rotativo total - Pré-fixado,17,BCO DO BRASIL S.A.,12.31,302.78,00000000
2024-09-11,2024-09-17,,PESSOA FÍSICA,,Cartão de crédito - rotativo total - Pré-fixado,18,BCO DO NORDESTE DO BRASIL S.A.,12.43,308.14,07237373
2024-09-11,2024-09-17,,PESSOA FÍSICA,,Cartão de crédito - rotativo total - Pré-fixado,19,BCO DIGIMAIS S.A.,12.81,324.83,92874270
2024-09-11,2024-09-17,,PESSOA FÍSICA,,Cartão de crédito - rotativo total - Pré-fixado,20,BCO BANESTES S.A.,12.95,331.16,28127603
2024-09-11,2024-09-17,,PESSOA FÍSICA,,Cartão de crédito - rotativo total - Pré-fixado,21,NU FINANCEIRA S.A. CFI,13.34,349.36,30680829
2024-09-11,2024-09-17,,PESSOA FÍSICA,,Cartão de crédito - rotativo total - Pré-fixado,22,ITAÚ UNIBANCO HOLDING S.A.,13.37,350.79,60872504
2024-09-11,2024-09-17,,PESSOA FÍSICA,,Cartão de crédito - rotativo total - Pré-fixado,23,BCO SAFRA S.A.,13.47,355.68,58160789
2024-09-11,2024-09-17,,PESSOA FÍSICA,,Cartão de crédito - rotativo total - Pré-fixado,24,BANCO INTER,13.86,374.55,00416968
2024-09-11,2024-09-17,,PESSOA FÍSICA,,Cartão de crédito - rotativo total - Pré-fixado,25,BCO BRADESCO S.A.,14.03,383.54,60746948
2024-09-11,2024-09-17,,PESSOA FÍSICA,,Cartão de crédito - rotativo total - Pré-fixado,26,BCO SANTANDER (BRASIL) S.A.,14.26,395.35,90400888
2024-09-11,2024-09-17,,PESSOA FÍSICA,,Cartão de crédito - rotativo total - Pré-fixado,27,KREDILIG S.A. - CFI,15.04,437.24,06040559
2024-09-11,2024-09-17,,PESSOA FÍSICA,,Cartão de crédito - rotativo total - Pré-fixado,28,SCFI EFÍ S.A.,15.14,442.81,37229413
2024-09-11,2024-09-17,,PESSOA FÍSICA,,Cartão de crédito - rotativo total - Pré-fixado,29,BANCO CNH INDUSTRIAL CAPITAL S.A,15.33,453.51,02992446
2024-09-11,2024-09-17,,PESSOA FÍSICA,,Cartão de crédito - rotativo total - Pré-fixado,30,BANCO BRADESCARD,15.57,467.73,04184779
2024-09-11,2024-09-17,,PESSOA FÍSICA,,Cartão de crédito - rotativo total - Pré-fixado,31,ZEMA CFI S/A,16.13,501.38,05351887
2024-09-11,2024-09-17,,PESSOA FÍSICA,,Cartão de crédito - rotativo total - Pré-fixado,32,BCO C6 S.A.,16.49,524.57,31872495
2024-09-11,2024-09-17,,PESSOA FÍSICA,,Cartão de crédito - rotativo total - Pré-fixado,33,LUIZACRED S.A. SCFI,16.5,525.22,02206577
2024-09-11,2024-09-17,,PESSOA FÍSICA,,Cartão de crédito - rotativo total - Pré-fixado,34,PORTOSEG S.A. CFI,16.63,533.58,04862600
2024-09-11,2024-09-17,,PESSOA FÍSICA,,Cartão de crédito - rotativo total - Pré-fixado,35,BCO BMG S.A.,16.77,542.51,61186680
2024-09-11,2024-09-17,,PESSOA FÍSICA,,Cartão de crédito - rotativo total - Pré-fixado,36,FIN. ITAU CBD CFI,16.8,544.71,06881898
2024-09-11,2024-09-17,,PESSOA FÍSICA,,Cartão de crédito - rotativo total - Pré-fixado,37,CREDIARE CFI S.A.,16.87,549.21,05676026
2024-09-11,2024-09-17,,PESSOA FÍSICA,,Cartão de crédito - rotativo total - Pré-fixado,38,BANCO INVESTCRED UNIBANCO S.A.,16.91,552.25,61182408
2024-09-11,2024-09-17,,PESSOA FÍSICA,,Cartão de crédito - rotativo total - Pré-fixado,39,MERCADO CRÉDITO SCFI S.A.,16.94,554.19,37679449
2024-09-11,2024-09-17,,PESSOA FÍSICA,,Cartão de crédito - rotativo total - Pré-fixado,40,BCO DO EST. DO PA S.A.,16.99,557.17,04913711
2024-09-11,2024-09-17,,PESSOA FÍSICA,,Cartão de crédito - rotativo total - Pré-fixado,41,HIPERCARD BM S.A.,17.02,559.6,03012230
2024-09-11,2024-09-17,,PESSOA FÍSICA,,Cartão de crédito - rotativo total - Pré-fixado,42,BCO DO ESTADO DO RS S.A.,17.15,568.22,92702067
2024-09-11,2024-09-17,,PESSOA FÍSICA,,Cartão de crédito - rotativo total - Pré-fixado,43,BCO SENFF S.A.,17.37,583.56,11970623
2024-09-11,2024-09-17,,PESSOA FÍSICA,,Cartão de crédito - rotativo total - Pré-fixado,44,BCO BV S.A.,17.89,620.66,01858774
2024-09-11,2024-09-17,,PESSOA FÍSICA,,Cartão de crédito - rotativo total - Pré-fixado,45,PICPAY BANK - BANCO MÚLTIPLO S.A,18.32,653.17,09516419
2024-09-11,2024-09-17,,PESSOA FÍSICA,,Cartão de crédito - rotativo total - Pré-fixado,46,BANCO DIGIO,18.4,659.21,27098060
2024-09-11,2024-09-17,,PESSOA FÍSICA,,Cartão de crédito - rotativo total - Pré-fixado,47,BCO CSF S.A.,18.71,682.94,08357240
2024-09-11,2024-09-17,,PESSOA FÍSICA,,Cartão de crédito - rotativo total - Pré-fixado,48,M PAGAMENTOS S.A. CFI,19.0,706.11,07747410
2024-09-11,2024-09-17,,PESSOA FÍSICA,,Cartão de crédito - rotativo total - Pré-fixado,49,BCO DO EST. DE SE S.A.,19.0,706.11,13009717
2024-09-11,2024-09-17,,PESSOA FÍSICA,,Cartão de crédito - rotativo total - Pré-fixado,50,REALIZE CFI S.A.,19.09,713.39,27351731
2024-09-11,2024-09-17,,PESSOA FÍSICA,,Cartão de crédito - rotativo total - Pré-fixado,51,VIA CERTA FINANCIADORA S.A. - CFI,19.28,729.18,05192316
2024-09-11,2024-09-17,,PESSOA FÍSICA,,Cartão de crédito - rotativo total - Pré-fixado,52,BANCO ORIGINAL,19.37,737.25,92894922
2024-09-11,2024-09-17,,PESSOA FÍSICA,,Cartão de crédito - rotativo total - Pré-fixado,53,OMNI BANCO S.A.,19.99,790.53,60850229
2024-09-11,2024-09-17,,PESSOA FÍSICA,,Cartão de crédito - rotativo total - Pré-fixado,54,BANCO PAN,20.01,792.23,59285411
2024-09-11,2024-09-17,,PESSOA FÍSICA,,Cartão de crédito - rotativo total - Pré-fixado,55,PEFISA S.A. - C.F.I.,20.03,794.43,43180355
2024-09-11,2024-09-17,,PESSOA FÍSICA,,Cartão de crédito - rotativo total - Pré-fixado,56,MIDWAY S.A. - SCFI,20.06,797.15,09464032
2024-09-11,2024-09-17,,PESSOA FÍSICA,,Cartão de crédito - rotativo total - Pré-fixado,57,BCO BNP PARIBAS BRASIL S A,20.08,798.46,01522368
2024-09-11,2024-09-17,,PESSOA FÍSICA,,Cartão de crédito - rotativo total - Pré-fixado,58,NEON FINANCEIRA - CFI S.A.,20.77,862.91,11285104
2024-09-11,2024-09-17,,PESSOA FÍSICA,,Cartão de crédito - rotativo total - Pré-fixado,59,DM SA CFI,21.66,951.92,91669747
2024-09-11,2024-09-17,,PESSOA FÍSICA,,Cartão de crédito - rotativo total - Pré-fixado,60,BCO AFINZ S.A. - BM,21.89,975.33,04814563
2024-09-11,2024-09-17,,PESSOA FÍSICA,,Cartão de crédito - rotativo total - Pré-fixado,61,CALCRED S.A.,21.99,985.78,37122487
2024-09-11,2024-09-17,,PESSOA FÍSICA,,Cartão de crédito - rotativo total - Pré-fixado,62,BCO TRIANGULO S.A.,22.06,993.12,17351180
2024-09-11,2024-09-17,,PESSOA FÍSICA,,Cartão de crédito - rotativo total - Pré-fixado,63,BCO CREFISA S.A.,22.06,993.71,61033106
2024-09-11,2024-09-17,,PESSOA JURÍDICA,,Cheque especial - Pré-fixado,1,BCO CITIBANK S.A.,2.1,28.29,33479023
2024-09-11,2024-09-17,,PESSOA FÍSICA,,Cheque especial - Pré-fixado,1,BANCO GENIAL,1.58,20.68,45246410
2024-09-11,2024-09-17,,PESSOA JURÍDICA,,Cheque especial - Pré-fixado,2,BANCO ORIGINAL,2.86,40.31,92894922
2024-09-11,2024-09-17,,PESSOA FÍSICA,,Cheque especial - Pré-fixado,2,BANCO PAN,1.93,25.75,59285411
2024-09-11,2024-09-17,,PESSOA JURÍDICA,,Cheque especial - Pré-fixado,3,BCO PINE S.A.,5.3,85.8,62144175
2024-09-11,2024-09-17,,PESSOA FÍSICA,,Cheque especial - Pré-fixado,3,BCO ALFA S.A.,2.5,34.46,03323840
2024-09-11,2024-09-17,,PESSOA JURÍDICA,,Cheque especial - Pré-fixado,4,BCO INDUSTRIAL DO BRASIL S.A.,5.42,88.44,31895683
2024-09-11,2024-09-17,,PESSOA FÍSICA,,Cheque especial - Pré-fixado,4,BANCO ORIGINAL,2.98,42.29,92894922
2024-09-11,2024-09-17,,PESSOA JURÍDICA,,Cheque especial - Pré-fixado,5,BCO ABC BRASIL S.A.,5.93,99.55,28195667
2024-09-11,2024-09-17,,PESSOA FÍSICA,,Cheque especial - Pré-fixado,5,BANCO SICOOB S.A.,4.51,69.73,02038232
2024-09-11,2024-09-17,,PESSOA JURÍDICA,,Cheque especial - Pré-fixado,6,BCO RENDIMENTO S.A.,7.16,129.25,68900810
2024-09-11,2024-09-17,,PESSOA FÍSICA,,Cheque especial - Pré-fixado,6,BCO SOFISA S.A.,4.51,69.81,60889128
2024-09-11,2024-09-17,,PESSOA JURÍDICA,,Cheque especial - Pré-fixado,7,BCO DO NORDESTE DO BRASIL S.A.,7.55,139.42,07237373
2024-09-11,2024-09-17,,PESSOA FÍSICA,,Cheque especial - Pré-fixado,7,BCO DO NORDESTE DO BRASIL S.A.,5.0,79.55,07237373
2024-09-11,2024-09-17,,PESSOA JURÍDICA,,Cheque especial - Pré-fixado,8,BCO DA AMAZONIA S.A.,7.73,144.38,04902979
2024-09-11,2024-09-17,,PESSOA FÍSICA,,Cheque especial - Pré-fixado,8,BCO ABC BRASIL S.A.,5.37,87.37,28195667
2024-09-11,2024-09-17,,PESSOA JURÍDICA,,Cheque especial - Pré-fixado,9,BCO BANESTES S.A.,7.96,150.69,28127603
2024-09-11,2024-09-17,,PESSOA FÍSICA,,Cheque especial - Pré-fixado,9,BCO BANESTES S.A.,5.78,96.32,28127603
2024-09-11,2024-09-17,,PESSOA JURÍDICA,,Cheque especial - Pré-fixado,10,BCO DO EST. DE SE S.A.,7.99,151.42,13009717
2024-09-11,2024-09-17,,PESSOA FÍSICA,,Cheque especial - Pré-fixado,10,BRB - BCO DE BRASILIA S.A.,6.04,102.12,00000208
2024-09-11,2024-09-17,,PESSOA JURÍDICA,,Cheque especial - Pré-fixado,11,BCO C6 S.A.,8.22,158.03,31872495
2024-09-11,2024-09-17,,PESSOA FÍSICA,,Cheque especial - Pré-fixado,11,BCO DAYCOVAL S.A,6.07,102.85,62232889
2024-09-11,2024-09-17,,PESSOA JURÍDICA,,Cheque especial - Pré-fixado,12,BRB - BCO DE BRASILIA S.A.,8.52,166.71,00000208
2024-09-11,2024-09-17,,PESSOA FÍSICA,,Cheque especial - Pré-fixado,12,BCO DO EST. DO PA S.A.,7.03,125.91,04913711
2024-09-11,2024-09-17,,PESSOA JURÍDICA,,Cheque especial - Pré-fixado,13,BCO BMG S.A.,8.91,178.38,61186680
2024-09-11,2024-09-17,,PESSOA FÍSICA,,Cheque especial - Pré-fixado,13,BCO XP S.A.,7.55,139.39,33264668
2024-09-11,2024-09-17,,PESSOA JURÍDICA,,Cheque especial - Pré-fixado,14,BCO DAYCOVAL S.A,9.02,181.84,62232889
2024-09-11,2024-09-17,,PESSOA FÍSICA,,Cheque especial - Pré-fixado,14,BCO DA AMAZONIA S.A.,7.83,147.05,04902979
2024-09-11,2024-09-17,,PESSOA JURÍDICA,,Cheque especial - Pré-fixado,15,BCO MERCANTIL DO BRASIL S.A.,9.17,186.48,17184037
2024-09-11,2024-09-17,,PESSOA FÍSICA,,Cheque especial - Pré-fixado,15,BCO DO BRASIL S.A.,7.9,149.03,00000000
2024-09-11,2024-09-17,,PESSOA JURÍDICA,,Cheque especial - Pré-fixado,16,BCO FIBRA S.A.,9.5,197.16,58616418
2024-09-11,2024-09-17,,PESSOA FÍSICA,,Cheque especial - Pré-fixado,16,CAIXA ECONOMICA FEDERAL,7.9,149.12,00360305
2024-09-11,2024-09-17,,PESSOA JURÍDICA,,Cheque especial - Pré-fixado,17,BCO BS2 S.A.,9.96,212.52,71027866
2024-09-11,2024-09-17,,PESSOA FÍSICA,,Cheque especial - Pré-fixado,17,BCO DO ESTADO DO RS S.A.,7.92,149.72,92702067
2024-09-11,2024-09-17,,PESSOA JURÍDICA,,Cheque especial - Pré-fixado,18,BANCO INTER,10.19,220.32,00416968
2024-09-11,2024-09-17,,PESSOA FÍSICA,,Cheque especial - Pré-fixado,18,BANCO INTER,7.98,151.33,00416968
2024-09-11,2024-09-17,,PESSOA JURÍDICA,,Cheque especial - Pré-fixado,19,BCO DO EST. DO PA S.A.,10.64,236.61,04913711
2024-09-11,2024-09-17,,PESSOA FÍSICA,,Cheque especial - Pré-fixado,19,BANCO BTG PACTUAL S.A.,8.09,154.31,30306294
2024-09-11,2024-09-17,,PESSOA JURÍDICA,,Cheque especial - Pré-fixado,20,BCO SAFRA S.A.,10.84,243.82,58160789
2024-09-11,2024-09-17,,PESSOA FÍSICA,,Cheque especial - Pré-fixado,20,BCO SAFRA S.A.,8.1,154.76,58160789
2024-09-11,2024-09-17,,PESSOA JURÍDICA,,Cheque especial - Pré-fixado,21,BCO RIBEIRAO PRETO S.A.,11.13,254.71,00517645
2024-09-11,2024-09-17,,PESSOA FÍSICA,,Cheque especial - Pré-fixado,21,BCO INDUSTRIAL DO BRASIL S.A.,8.11,154.81,31895683
2024-09-11,2024-09-17,,PESSOA JURÍDICA,,Cheque especial - Pré-fixado,22,BANCO BTG PACTUAL S.A.,11.62,274.0,30306294
2024-09-11,2024-09-17,,PESSOA FÍSICA,,Cheque especial - Pré-fixado,22,BCO RENDIMENTO S.A.,8.12,155.28,68900810
2024-09-11,2024-09-17,,PESSOA JURÍDICA,,Cheque especial - Pré-fixado,23,BCO DO ESTADO DO RS S.A.,12.98,332.63,92702067
2024-09-11,2024-09-17,,PESSOA FÍSICA,,Cheque especial - Pré-fixado,23,BCO DO EST. DE SE S.A.,8.25,158.97,13009717
2024-09-11,2024-09-17,,PESSOA JURÍDICA,,Cheque especial - Pré-fixado,24,BCO PAULISTA S.A.,13.63,363.25,61820817
2024-09-11,2024-09-17,,PESSOA FÍSICA,,Cheque especial - Pré-fixado,24,BCO SANTANDER (BRASIL) S.A.,8.26,159.1,90400888
2024-09-11,2024-09-17,,PESSOA JURÍDICA,,Cheque especial - Pré-fixado,25,BCO SOFISA S.A.,13.87,375.38,60889128
2024-09-11,2024-09-17,,PESSOA FÍSICA,,Cheque especial - Pré-fixado,25,BCO AGIBANK S.A.,8.27,159.59,10664513
2024-09-11,2024-09-17,,PESSOA JURÍDICA,,Cheque especial - Pré-fixado,26,CAIXA ECONOMICA FEDERAL,14.02,382.84,00360305
2024-09-11,2024-09-17,,PESSOA FÍSICA,,Cheque especial - Pré-fixado,26,BCO C6 S.A.,8.27,159.6,31872495
2024-09-11,2024-09-17,,PESSOA JURÍDICA,,Cheque especial - Pré-fixado,27,BCO DO BRASIL S.A.,14.78,422.81,00000000
2024-09-11,2024-09-17,,PESSOA FÍSICA,,Cheque especial - Pré-fixado,27,BCO TRIANGULO S.A.,8.27,159.6,17351180
2024-09-11,2024-09-17,,PESSOA JURÍDICA,,Cheque especial - Pré-fixado,28,BCO SANTANDER (BRASIL) S.A.,15.28,450.77,90400888
2024-09-11,2024-09-17,,PESSOA FÍSICA,,Cheque especial - Pré-fixado,28,ITAÚ UNIBANCO S.A.,8.28,159.78,60701190
2024-09-11,2024-09-17,,PESSOA JURÍDICA,,Cheque especial - Pré-fixado,29,ITAÚ UNIBANCO S.A.,15.4,458.03,60701190
2024-09-11,2024-09-17,,PESSOA FÍSICA,,Cheque especial - Pré-fixado,29,BCO BRADESCO S.A.,8.42,163.84,60746948
2024-09-11,2024-09-17,,PESSOA JURÍDICA,,Cheque especial - Pré-fixado,30,BCO BRADESCO S.A.,15.64,471.9,60746948
2024-09-11,2024-09-17,,PESSOA FÍSICA,,Cheque especial - Pré-fixado,30,BCO MERCANTIL DO BRASIL S.A.,8.5,166.26,17184037
2024-09-11,2024-09-17,,PESSOA JURÍDICA,,Conta garantida - Pré-fixado,1,BCO DO NORDESTE DO BRASIL S.A.,1.35,17.45,07237373
2024-09-11,2024-09-17,,PESSOA JURÍDICA,,Conta garantida - Pré-fixado,2,BANCO PAN,1.53,20.01,59285411
2024-09-11,2024-09-17,,PESSOA JURÍDICA,,Conta garantida - Pré-fixado,3,BCO BMG S.A.,1.68,22.2,61186680
2024-09-11,2024-09-17,,PESSOA JURÍDICA,,Conta garantida - Pré-fixado,4,BANCO MASTER,1.7,22.39,33923798
2024-09-11,2024-09-17,,PESSOA JURÍDICA,,Conta garantida - Pré-fixado,5,FINANC ALFA S.A. CFI,1.72,22.69,17167412
2024-09-11,2024-09-17,,PESSOA JURÍDICA,,Conta garantida - Pré-fixado,6,BCO SAFRA S.A.,1.73,22.87,58160789
2024-09-11,2024-09-17,,PESSOA JURÍDICA,,Conta garantida - Pré-fixado,7,BCO DO ESTADO DO RS S.A.,1.89,25.16,92702067
2024-09-11,2024-09-17,,PESSOA JURÍDICA,,Conta garantida - Pré-fixado,8,BRB - BCO DE BRASILIA S.A.,2.1,28.37,00000208
2024-09-11,2024-09-17,,PESSOA JURÍDICA,,Conta garantida - Pré-fixado,9,BANCO SICOOB S.A.,2.22,30.17,02038232
2024-09-11,2024-09-17,,PESSOA JURÍDICA,,Conta garantida - Pré-fixado,10,BCO BS2 S.A.,2.31,31.57,71027866
2024-09-11,2024-09-17,,PESSOA JURÍDICA,,Conta garantida - Pré-fixado,11,BCO DO BRASIL S.A.,2.37,32.38,00000000
2024-09-11,2024-09-17,,PESSOA JURÍDICA,,Conta garantida - Pré-fixado,12,BCO DIGIMAIS S.A.,2.41,33.03,92874270
2024-09-11,2024-09-17,,PESSOA JURÍDICA,,Conta garantida - Pré-fixado,13,BCO BANESTES S.A.,2.43,33.37,28127603
2024-09-11,2024-09-17,,PESSOA JURÍDICA,,Conta garantida - Pré-fixado,14,BANCO SEMEAR,2.69,37.58,00795423
2024-09-11,2024-09-17,,PESSOA JURÍDICA,,Conta garantida - Pré-fixado,15,BCO SANTANDER (BRASIL) S.A.,3.06,43.52,90400888
2024-09-11,2024-09-17,,PESSOA JURÍDICA,,Conta garantida - Pré-fixado,16,OMNI BANCO S.A.,3.15,45.12,60850229
2024-09-11,2024-09-17,,PESSOA JURÍDICA,,Conta garantida - Pré-fixado,17,BCO MERCANTIL DO BRASIL S.A.,3.28,47.22,17184037
2024-09-11,2024-09-17,,PESSOA JURÍDICA,,Conta garantida - Pré-fixado,18,ITAÚ UNIBANCO S.A.,3.56,52.12,60701190
2024-09-11,2024-09-17,,PESSOA JURÍDICA,,Conta garantida - Pré-fixado,19,BANCO TOPÁZIO S.A.,3.6,52.95,07679404
2024-09-11,2024-09-17,,PESSOA JURÍDICA,,Conta garantida - Pré-fixado,20,BCO DO EST. DE SE S.A.,3.69,54.48,13009717
2024-09-11,2024-09-17,,PESSOA JURÍDICA,,Conta garantida - Pré-fixado,21,BCO DAYCOVAL S.A,3.97,59.47,62232889
2024-09-11,2024-09-17,,PESSOA JURÍDICA,,Conta garantida - Pré-fixado,22,BCO INDUSCRED DE INVESTIM. S/A,4.4,67.6,33588252
2024-09-11,2024-09-17,,PESSOA JURÍDICA,,Conta garantida - Pré-fixado,23,BCO TRIANGULO S.A.,4.45,68.71,17351180
2024-09-11,2024-09-17,,PESSOA JURÍDICA,,Conta garantida - Pré-fixado,24,BCO BRADESCO S.A.,4.58,71.17,60746948
2024-09-11,2024-09-17,,PESSOA JURÍDICA,,Conta garantida - Pré-fixado,25,BCO RENDIMENTO S.A.,4.85,76.61,68900810
2024-09-11,2024-09-17,,PESSOA JURÍDICA,,Conta garantida - Pré-fixado,26,BCO GUANABARA S.A.,6.14,104.49,31880826
2024-09-11,2024-09-17,,PESSOA JURÍDICA,,Conta garantida - Pré-fixado,27,BCO FIBRA S.A.,8.24,158.65,58616418
2024-09-11,2024-09-17,,PESSOA JURÍDICA,,Conta garantida - Pré-fixado,28,BCO PINE S.A.,9.02,181.94,62144175
2024-09-11,2024-09-17,,PESSOA JURÍDICA,,Conta garantida - Pré-fixado,29,BCO SOFISA S.A.,10.49,231.15,60889128
2024-09-11,2024-09-17,,PESSOA JURÍDICA,,Conta garantida - Pré-fixado,30,BCO C6 S.A.,14.51,408.17,31872495
2024-09-11,2024-09-17,,PESSOA JURÍDICA,,Conta garantida - Pós-fixado referenciado em juros flutuantes,1,DEUTSCHE BANK S.A.BCO ALEMAO,0.99,12.49,62331228
2024-09-11,2024-09-17,,PESSOA JURÍDICA,,Conta garantida - Pós-fixado referenciado em juros flutuantes,2,CAIXA ECONOMICA FEDERAL,1.23,15.81,00360305
2024-09-11,2024-09-17,,PESSOA JURÍDICA,,Conta garantida - Pós-fixado referenciado em juros flutuantes,3,BOFA MERRILL LYNCH BM S.A.,1.43,18.57,62073200
2024-09-11,2024-09-17,,PESSOA JURÍDICA,,Conta garantida - Pós-fixado referenciado em juros flutuantes,4,BCO DO ESTADO DO RS S.A.,1.5,19.51,92702067
